brit_id,pth_url,ark,title,date,relation,relation_url,relation_type
BRIT-A-AR003-001-05-121,https://texashistory.unt.edu/ark/67531/metapth1646623,ark/67531/metapth1646623,"['[Gravel road in Eastern Highlands, Papua New Guinea]']",['1963-02~'],,,
BRIT-A-AR003-001-05-127,https://texashistory.unt.edu/ark/67531/metapth1646629,ark/67531/metapth1646629,['[Aerial views of area around New Zealand and Australia]'],['1962-12~'],,,
BRIT-A-AR003-001-05-125,https://texashistory.unt.edu/ark/67531/metapth1646627,ark/67531/metapth1646627,['[Aerial views of area around New Zealand and Australia]'],['1962-12~'],,,
BRIT-A-AR003-001-05-126,https://texashistory.unt.edu/ark/67531/metapth1646628,ark/67531/metapth1646628,['[Aerial views of area around New Zealand and Australia]'],['1962-12~'],,,
BRIT-A-AR003-001-05-129,https://texashistory.unt.edu/ark/67531/metapth1646631,ark/67531/metapth1646631,['[Aerial views of area around New Zealand and Australia]'],['1962-12~'],,,
BRIT-A-AR003-001-05-128,https://texashistory.unt.edu/ark/67531/metapth1646630,ark/67531/metapth1646630,['[Aerial views of area around New Zealand and Australia]'],['1962-12~'],,,
BRIT-A-AR003-001-05-130,https://texashistory.unt.edu/ark/67531/metapth1646632,ark/67531/metapth1646632,['[Aerial views of area around New Zealand and Australia]'],['1962-12~'],,,
BRIT-A-AR003-001-05-135,https://texashistory.unt.edu/ark/67531/metapth1646637,ark/67531/metapth1646637,['[Aerial views of area around New Zealand and Australia]'],['1962-12~'],,,
BRIT-A-AR003-001-05-131,https://texashistory.unt.edu/ark/67531/metapth1646633,ark/67531/metapth1646633,['[Aerial views of area around New Zealand and Australia]'],['1962-12~'],,,
BRIT-A-AR003-001-05-132,https://texashistory.unt.edu/ark/67531/metapth1646634,ark/67531/metapth1646634,['[Aerial views of area around New Zealand and Australia]'],['1962-12~'],,,
BRIT-A-AR003-001-05-133,https://texashistory.unt.edu/ark/67531/metapth1646635,ark/67531/metapth1646635,['[Aerial views of area around New Zealand and Australia]'],['1962-12~'],,,
BRIT-A-AR003-001-05-134,https://texashistory.unt.edu/ark/67531/metapth1646636,ark/67531/metapth1646636,['[Aerial views of area around New Zealand and Australia]'],['1962-12~'],,,
BRIT-A-AR003-001-05-138,https://texashistory.unt.edu/ark/67531/metapth1646640,ark/67531/metapth1646640,['[Aerial views of area around New Zealand and Australia]'],['1962-12~'],,,
BRIT-A-AR003-001-05-137,https://texashistory.unt.edu/ark/67531/metapth1646639,ark/67531/metapth1646639,['[Aerial views of area around New Zealand and Australia]'],['1962-12~'],,,
BRIT-A-AR003-001-05-136,https://texashistory.unt.edu/ark/67531/metapth1646638,ark/67531/metapth1646638,['[Aerial views of area around New Zealand and Australia]'],['1962-12~'],,,
BRIT-A-AR003-001-05-141,https://texashistory.unt.edu/ark/67531/metapth1646643,ark/67531/metapth1646643,['[Aerial view in the vicinity of New Zealand and Australia]'],['1962-12~'],,,
BRIT-A-AR003-001-05-140,https://texashistory.unt.edu/ark/67531/metapth1646642,ark/67531/metapth1646642,['[Aerial views of area around New Zealand and Australia]'],['1962-12~'],,,
BRIT-A-AR003-001-05-139,https://texashistory.unt.edu/ark/67531/metapth1646641,ark/67531/metapth1646641,['[Aerial views of area around New Zealand and Australia]'],['1962-12~'],,,
BRIT-A-AR003-001-05-143,https://texashistory.unt.edu/ark/67531/metapth1646645,ark/67531/metapth1646645,['[Aerial view in the vicinity of New Zealand and Australia]'],['1962-12~'],,,
BRIT-A-AR003-001-05-142,https://texashistory.unt.edu/ark/67531/metapth1646644,ark/67531/metapth1646644,['[Aerial view in the vicinity of New Zealand and Australia]'],['1962-12~'],,,
BRIT-A-AR003-001-05-146,https://texashistory.unt.edu/ark/67531/metapth1646648,ark/67531/metapth1646648,['[Aerial view cultivated areas of Australia or New Zealand]'],['1962-12~'],,,
BRIT-A-AR003-001-05-145,https://texashistory.unt.edu/ark/67531/metapth1646647,ark/67531/metapth1646647,['[Aerial view of mountain range in New Zealand or Australia]'],['1962-12~'],,,
BRIT-A-AR003-001-05-144,https://texashistory.unt.edu/ark/67531/metapth1646646,ark/67531/metapth1646646,['[Aerial view in the vicinity of New Zealand and Australia]'],['1963-12~'],,,
BRIT-A-AR003-001-05-148,https://texashistory.unt.edu/ark/67531/metapth1646650,ark/67531/metapth1646650,['[Aerial view of mountain ranges in New Zealand or Australia]'],['1962-12~'],,,
BRIT-A-AR003-001-05-149,https://texashistory.unt.edu/ark/67531/metapth1646651,ark/67531/metapth1646651,"['[Unidentified plant from Sarawaket Range, Papua New Guinea]']",['1963-03~'],,,
BRIT-A-AR003-001-05-147,https://texashistory.unt.edu/ark/67531/metapth1646649,ark/67531/metapth1646649,['[Aerial view of mountains in Australia or New Zealand]'],['1962-12~'],,,
BRIT-A-AR003-001-05-152,https://texashistory.unt.edu/ark/67531/metapth1646654,ark/67531/metapth1646654,"['[Unidentified plants from Sarawaket Range, Papua New Guinea]']",['1963-03~'],,,
BRIT-A-AR003-001-05-151,https://texashistory.unt.edu/ark/67531/metapth1646653,ark/67531/metapth1646653,['[Thatched huts from Papua New Guinea]'],['1963-03~'],,,
BRIT-A-AR003-001-05-153,https://texashistory.unt.edu/ark/67531/metapth1646655,ark/67531/metapth1646655,"['[Landscape of Sarawaket Range, Papua New Guinea]']",['1963-03~'],,,
BRIT-A-AR003-001-05-154,https://texashistory.unt.edu/ark/67531/metapth1646656,ark/67531/metapth1646656,"['[Rhododendron atropurpureum from the Sarawaket Rrange, Papua New Guinea]']",['1963-03~'],,,
BRIT-A-AR003-001-05-150,https://texashistory.unt.edu/ark/67531/metapth1646652,ark/67531/metapth1646652,"['[Unidentified grasses from Sarawaket Range, Papua New Guinea]']",['1963-03~'],,,
BRIT-A-AR003-001-05-156,https://texashistory.unt.edu/ark/67531/metapth1646658,ark/67531/metapth1646658,"['[Unidentified plants from Sarawaket Range, Papua New Guinea]']",['1963-03~'],,,
BRIT-A-AR003-001-05-155,https://texashistory.unt.edu/ark/67531/metapth1646657,ark/67531/metapth1646657,"['[Rhododendron atropurpureum from the Sarawaket Rrange, Papua New Guinea]']",['1963-03~'],,,
BRIT-A-AR003-001-05-161,https://texashistory.unt.edu/ark/67531/metapth1646663,ark/67531/metapth1646663,"['[Sisal plant and woman from Sarawaket Range, Papua New Guinea]']",['1963-03~'],,,
BRIT-A-AR003-001-05-158,https://texashistory.unt.edu/ark/67531/metapth1646660,ark/67531/metapth1646660,"['[Unidentified plants in the Sarawaket Range, Papua New Guinea]']",['1963-03~'],,,
BRIT-A-AR003-001-05-160,https://texashistory.unt.edu/ark/67531/metapth1646662,ark/67531/metapth1646662,"['[Finschia chlorzantha in the Sarwaket Range, Papua New Guinea]']",['1963-03~'],,,
BRIT-A-AR003-001-05-159,https://texashistory.unt.edu/ark/67531/metapth1646661,ark/67531/metapth1646661,"['[Unidentified plant from Sarawaket Range, Papua New Guinea]']",['1963-03~'],,,
BRIT-A-AR003-001-05-157,https://texashistory.unt.edu/ark/67531/metapth1646659,ark/67531/metapth1646659,"['[Ficus dammoropsis in the Sarawaket Range, Papua New Guinea]']",['1963-03~'],,,
BRIT-A-AR003-001-05-164,https://texashistory.unt.edu/ark/67531/metapth1646666,ark/67531/metapth1646666,"['[Rhododendron atropurpureum from the Sarawaket Rrange, Papua New Guinea]']",['1963-03~'],,,
BRIT-A-AR003-001-05-162,https://texashistory.unt.edu/ark/67531/metapth1646664,ark/67531/metapth1646664,"['[Finschia chlorzantha close-up from Sarwaket Range, Papua New Guinea ]']",['1963-03~'],,,
BRIT-A-AR003-001-05-163,https://texashistory.unt.edu/ark/67531/metapth1646665,ark/67531/metapth1646665,"['[Rhododendron atropurpureum from the Sarawaket Rrange, Papua New Guinea]']",['1963-03~'],,,
BRIT-A-AR003-001-05-166,https://texashistory.unt.edu/ark/67531/metapth1646668,ark/67531/metapth1646668,"['[Olearia in the Sarawaket Range, Papua New Guinea]']",['1963-03~'],,,
BRIT-A-AR003-001-05-167,https://texashistory.unt.edu/ark/67531/metapth1646669,ark/67531/metapth1646669,"['[Unidentified plant from Sarawaket Range, Papua New Guinea]']",['1963-03~'],,,
BRIT-A-AR003-001-05-165,https://texashistory.unt.edu/ark/67531/metapth1646667,ark/67531/metapth1646667,['[Unidentified plant close-up from Papua New Guinea]'],['1963-03~'],,,
BRIT-A-AR003-001-05-169,https://texashistory.unt.edu/ark/67531/metapth1646671,ark/67531/metapth1646671,"['[Unidentified plant in the Sarawaket Range, Papua New Guinea]']",['1963-03~'],,,
BRIT-A-AR003-001-05-172,https://texashistory.unt.edu/ark/67531/metapth1646674,ark/67531/metapth1646674,"['[Unidentified plant from Sarawaket Range, Papua New Guinea]']",['1963-03~'],,,
BRIT-A-AR003-001-05-170,https://texashistory.unt.edu/ark/67531/metapth1646672,ark/67531/metapth1646672,['[Landscape of Sarawaket Range in Papua New Guinea]'],['1963-03~'],,,
BRIT-A-AR003-001-05-171,https://texashistory.unt.edu/ark/67531/metapth1646673,ark/67531/metapth1646673,"['[Aerial view of Sarawaket Range, Papua New Guinea]']",['1963-03~'],,,
BRIT-A-AR003-001-05-168,https://texashistory.unt.edu/ark/67531/metapth1646670,ark/67531/metapth1646670,"['[Abrotanella scapigera from Sarawaket Range, Papua New Guinea]']",['1963-03~'],,,
BRIT-A-AR003-001-05-173,https://texashistory.unt.edu/ark/67531/metapth1646675,ark/67531/metapth1646675,['[Gathering of people Papua New Guinea]'],['1963-03~'],,,
BRIT-A-AR003-001-05-174,https://texashistory.unt.edu/ark/67531/metapth1646676,ark/67531/metapth1646676,['[Unidentifed plant from Papua New Guinea]'],['1963-03~'],,,
BRIT-A-AR003-001-05-176,https://texashistory.unt.edu/ark/67531/metapth1646679,ark/67531/metapth1646679,['[Interior of a room in Papua New Guinea]'],['1963-03~'],,,
BRIT-A-AR003-001-05-178,https://texashistory.unt.edu/ark/67531/metapth1646681,ark/67531/metapth1646681,"['[Unidentified plant from Sarawaket Range, Papua New Guinea]']",['1963-03~'],,,
BRIT-A-AR003-001-05-180,https://texashistory.unt.edu/ark/67531/metapth1646683,ark/67531/metapth1646683,['[Man with drum in Papua New Guinea]'],['1963-03~'],,,
BRIT-A-AR003-001-05-177,https://texashistory.unt.edu/ark/67531/metapth1646680,ark/67531/metapth1646680,['[Man with drum in Papua New Guinea]'],['1963-03~'],,,
BRIT-A-AR003-001-05-179,https://texashistory.unt.edu/ark/67531/metapth1646682,ark/67531/metapth1646682,['Processing plant into fiber in Papua New Guinea]'],['1963-03~'],,,
BRIT-A-AR003-001-05-175,https://texashistory.unt.edu/ark/67531/metapth1646678,ark/67531/metapth1646678,['[Landscape of Sarawaket mountain range in Papua New Guinea]'],['1963-03~'],,,
BRIT-A-AR003-001-05-182,https://texashistory.unt.edu/ark/67531/metapth1646685,ark/67531/metapth1646685,"['[Unidentified plant from Sarawaket Range, Papua New Guinea]']",['1963-03~'],,,
BRIT-A-AR003-001-05-181,https://texashistory.unt.edu/ark/67531/metapth1646684,ark/67531/metapth1646684,"['[Unidentified plant close-up from Sarawaket Range, Papua New Guinea]']",['1963-03~'],,,
BRIT-A-AR003-001-05-185,https://texashistory.unt.edu/ark/67531/metapth1646688,ark/67531/metapth1646688,['[Landscape view from Papua New Guinea]'],['1963-03~'],,,
BRIT-A-AR003-001-05-184,https://texashistory.unt.edu/ark/67531/metapth1646687,ark/67531/metapth1646687,"['[Unidentified plant from Sarawaker Range, Papua New Guinea]']",['1963-03~'],,,
BRIT-A-AR003-001-05-186,https://texashistory.unt.edu/ark/67531/metapth1646689,ark/67531/metapth1646689,"['[Baruya men from Sarawaket Range, Papua New Guinea]']",['1963-03~'],,,
BRIT-A-AR003-001-05-183,https://texashistory.unt.edu/ark/67531/metapth1646686,ark/67531/metapth1646686,"['[Tree kangaroos in Sarawaket Range, Papua New Guinea]']",['1963-03~'],,,
BRIT-A-AR003-001-05-187,https://texashistory.unt.edu/ark/67531/metapth1646690,ark/67531/metapth1646690,"['[Unidentified plant from Sarawaket, Range, Papua New Guinea]']",['1963-03~'],,,
BRIT-A-AR003-001-06-001,https://texashistory.unt.edu/ark/67531/metapth1646691,ark/67531/metapth1646691,"['[Landscape of Pinus canariensis trees at Caldera de Taburiente National Park, Canary Islands]']",['1967'],,,
BRIT-A-AR003-001-06-002,https://texashistory.unt.edu/ark/67531/metapth1646692,ark/67531/metapth1646692,"['[Landscape of Pinus canariensis trees at Caldera de Taburiente National Park, Canary Islands]']",['1967'],,,
BRIT-A-AR003-001-06-003,https://texashistory.unt.edu/ark/67531/metapth1646693,ark/67531/metapth1646693,"['[Landscape of Pinus canariensis trees at Caldera de Taburiente National Park, Canary Islands]']",['1967'],,,
BRIT-A-AR003-001-06-005,https://texashistory.unt.edu/ark/67531/metapth1646695,ark/67531/metapth1646695,"['[Landscape of Pinus canariensis trees at Caldera de Taburiente National Park, Canary Islands]']",['1967'],,,
BRIT-A-AR003-001-06-004,https://texashistory.unt.edu/ark/67531/metapth1646694,ark/67531/metapth1646694,"['[Landscape of Pinus canariensis trees at Caldera de Taburiente National Park, Canary Islands]']",['1967'],,,
BRIT-A-AR003-001-06-007,https://texashistory.unt.edu/ark/67531/metapth1646697,ark/67531/metapth1646697,"['[Cistus symphytifolius at Caldera de Taburiente National Park, Canary Islands]']",['1967'],,,
BRIT-A-AR003-001-06-008,https://texashistory.unt.edu/ark/67531/metapth1646698,ark/67531/metapth1646698,"['[Cistus symphytifolius close-up at Caldera de Taburiente National Park, Canary Islands]']",['1967'],,,
BRIT-A-AR003-001-06-006,https://texashistory.unt.edu/ark/67531/metapth1646696,ark/67531/metapth1646696,"['[Landscape of Pinus canariensis trees at Caldera de Taburiente National Park, Canary Islands]']",['1967'],,,
BRIT-A-AR003-001-06-009,https://texashistory.unt.edu/ark/67531/metapth1646699,ark/67531/metapth1646699,"['[Landscape of Pinus canariensis trees at Caldera de Taburiente National Park, Canary Islands]']",['1967'],,,
BRIT-A-AR003-001-06-010,https://texashistory.unt.edu/ark/67531/metapth1646700,ark/67531/metapth1646700,"['[Landscape of Pinus canariensis trees at Caldera de Taburiente National Park, Canary Islands]']",['1967'],,,
BRIT-A-AR003-001-06-011,https://texashistory.unt.edu/ark/67531/metapth1646702,ark/67531/metapth1646702,['[Dendriopoterium pulidoi close-up in Canary Islands]'],['1969'],,,
BRIT-A-AR003-001-06-012,https://texashistory.unt.edu/ark/67531/metapth1646703,ark/67531/metapth1646703,['[Dendriopoterium pulidoi close-up in Canary Islands]'],['1969'],,,
BRIT-A-AR003-001-06-014,https://texashistory.unt.edu/ark/67531/metapth1646705,ark/67531/metapth1646705,['[Dendriopoterium pulidoi close-up in Canary Islands]'],['1969'],,,
BRIT-A-AR003-001-06-015,https://texashistory.unt.edu/ark/67531/metapth1646706,ark/67531/metapth1646706,['[Dendriopoterium pulidoi close-up in Canary Islands]'],['1969'],,,
BRIT-A-AR003-001-06-013,https://texashistory.unt.edu/ark/67531/metapth1646704,ark/67531/metapth1646704,['[Dendriopoterium pulidoi close-up in Canary Islands]'],['1969'],,,
BRIT-A-AR003-001-06-016,https://texashistory.unt.edu/ark/67531/metapth1646707,ark/67531/metapth1646707,['[Unidentified plant close-up from Canary Islands]'],['1969'],,,
BRIT-A-AR003-001-06-018,https://texashistory.unt.edu/ark/67531/metapth1646709,ark/67531/metapth1646709,['[Dendriopoterium pulidoi close-up in Canary Islands]'],['1969'],,,
BRIT-A-AR003-001-06-019,https://texashistory.unt.edu/ark/67531/metapth1646710,ark/67531/metapth1646710,['[Dendriopoterium pulidoi close-up in Canary Islands]'],['1969'],,,
BRIT-A-AR003-001-06-020,https://texashistory.unt.edu/ark/67531/metapth1646711,ark/67531/metapth1646711,['[Dendriopoterium pulidoi close-up in Canary Islands]'],['1969'],,,
BRIT-A-AR003-001-06-017,https://texashistory.unt.edu/ark/67531/metapth1646708,ark/67531/metapth1646708,['[Dendriopoterium pulidoi close-up in Canary Islands]'],['1969'],,,
BRIT-A-AR003-001-06-022,https://texashistory.unt.edu/ark/67531/metapth1646713,ark/67531/metapth1646713,['[Dendriopoterium pulidoi close-up in Canary Islands]'],['1969'],,,
BRIT-A-AR003-001-06-021,https://texashistory.unt.edu/ark/67531/metapth1646712,ark/67531/metapth1646712,['[Dendriopoterium pulidoi close-up in Canary Islands]'],['1969'],,,
BRIT-A-AR003-001-06-024,https://texashistory.unt.edu/ark/67531/metapth1646715,ark/67531/metapth1646715,['[Mountain peaks in Taiwan]'],['1963'],,,
BRIT-A-AR003-001-06-023,https://texashistory.unt.edu/ark/67531/metapth1646714,ark/67531/metapth1646714,"['[Aerial view of ocean and islands, Taiwan]']",['1963'],,,
BRIT-A-AR003-001-06-026,https://texashistory.unt.edu/ark/67531/metapth1646717,ark/67531/metapth1646717,['[Landscape of fields and trees with a wayside shrine in Taiwan]'],['1963'],,,
BRIT-A-AR003-001-06-027,https://texashistory.unt.edu/ark/67531/metapth1646718,ark/67531/metapth1646718,['[Landscape of mountain ranges and a body of water in Taiwan]'],['1963'],,,
BRIT-A-AR003-001-06-025,https://texashistory.unt.edu/ark/67531/metapth1646716,ark/67531/metapth1646716,['[Wayside shrine at the base of a rugged hill in Taiwan]'],['1963'],,,
BRIT-A-AR003-001-06-029,https://texashistory.unt.edu/ark/67531/metapth1646720,ark/67531/metapth1646720,"['[Three boys in Taipei City, Taiwan]']",['1963'],,,
BRIT-A-AR003-001-06-032,https://texashistory.unt.edu/ark/67531/metapth1646723,ark/67531/metapth1646723,"['[Oxcart in Taipei City, Taiwan]']",['1963'],,,
BRIT-A-AR003-001-06-028,https://texashistory.unt.edu/ark/67531/metapth1646719,ark/67531/metapth1646719,['[Unidentified structure in Taiwan]'],['1963'],,,
BRIT-A-AR003-001-06-031,https://texashistory.unt.edu/ark/67531/metapth1646722,ark/67531/metapth1646722,['[Landscape of forested areas and mountain ranges in Taiwan]'],['1963'],,,
BRIT-A-AR003-001-06-030,https://texashistory.unt.edu/ark/67531/metapth1646721,ark/67531/metapth1646721,['[Landscape of a cultivated area and a thicket in Taiwan]'],['1963'],,,
BRIT-A-AR003-001-06-035,https://texashistory.unt.edu/ark/67531/metapth1646727,ark/67531/metapth1646727,"['[Stone sculpture in Taipei City, Taiwan]']",['1963'],,,
BRIT-A-AR003-001-06-034,https://texashistory.unt.edu/ark/67531/metapth1646725,ark/67531/metapth1646725,"['[Sherwin Carlquist in Taipei City, Taiwan]']",['1963'],,,
BRIT-A-AR003-001-06-033,https://texashistory.unt.edu/ark/67531/metapth1646724,ark/67531/metapth1646724,"['[Women sitting in a hut in Taipei City, Taiwan]']",['1963'],,,
BRIT-A-AR003-001-06-038,https://texashistory.unt.edu/ark/67531/metapth1646730,ark/67531/metapth1646730,"['[Oxcart in Taipei City, Taiwan]']",['1963'],,,
BRIT-A-AR003-001-06-040,https://texashistory.unt.edu/ark/67531/metapth1646732,ark/67531/metapth1646732,"['[Funeral paper cut decorations in Taipei City, Taiwan]']",['1963'],,,
BRIT-A-AR003-001-06-036,https://texashistory.unt.edu/ark/67531/metapth1646728,ark/67531/metapth1646728,"['[Oxcart in Taipei City, Taiwan]']",['1963'],,,
BRIT-A-AR003-001-06-039,https://texashistory.unt.edu/ark/67531/metapth1646731,ark/67531/metapth1646731,['[Landscape of forested mountainside in Taiwan]'],['1963'],,,
BRIT-A-AR003-001-06-037,https://texashistory.unt.edu/ark/67531/metapth1646729,ark/67531/metapth1646729,"['[Taiwanese temple in Taipei City, Taiwan]']",['1963'],,,
BRIT-A-AR003-001-06-042,https://texashistory.unt.edu/ark/67531/metapth1646734,ark/67531/metapth1646734,"['[Cunningham close-up in Taipei City, Taiwan]']",['1963'],,,
BRIT-A-AR003-001-06-041,https://texashistory.unt.edu/ark/67531/metapth1646733,ark/67531/metapth1646733,"['[Unidentified building in Taipei City, Taiwan]']",['1963'],,,
BRIT-A-AR003-001-06-046,https://texashistory.unt.edu/ark/67531/metapth1646738,ark/67531/metapth1646738,['[Landscape of a mountain view at Sun Moon Lake in Taiwan]'],['1963'],,,
BRIT-A-AR003-001-06-045,https://texashistory.unt.edu/ark/67531/metapth1646737,ark/67531/metapth1646737,"['[Sherwin Carlquist in front of a Taiwanese pagoda in Taipei City, Taiwan]']",['1963'],,,
BRIT-A-AR003-001-06-047,https://texashistory.unt.edu/ark/67531/metapth1646739,ark/67531/metapth1646739,"['[Taiwanese pagoda in Taipei City, Taiwan]']",['1963'],,,
BRIT-A-AR003-001-06-043,https://texashistory.unt.edu/ark/67531/metapth1646735,ark/67531/metapth1646735,"['[Taiwanese pagoda in Taipei City, Taiwan]']",['1963'],,,
BRIT-A-AR003-001-06-044,https://texashistory.unt.edu/ark/67531/metapth1646736,ark/67531/metapth1646736,"['[Unidentified plant in Taipei City, Taiwan]']",['1963'],,,
BRIT-A-AR003-001-06-049,https://texashistory.unt.edu/ark/67531/metapth1646741,ark/67531/metapth1646741,"['[Museum of Taiwanese history in Taipei City, Taiwan]']",['1963'],,,
BRIT-A-AR003-001-06-050,https://texashistory.unt.edu/ark/67531/metapth1646742,ark/67531/metapth1646742,"['[Pelecanus onocrotalus close-up in Taipei City, Taiwan]']",['1963'],,,
BRIT-A-AR003-001-06-048,https://texashistory.unt.edu/ark/67531/metapth1646740,ark/67531/metapth1646740,"['[Taiwanese pagoda in Taipei City, Taiwan]']",['1963'],,,
BRIT-A-AR003-001-06-053,https://texashistory.unt.edu/ark/67531/metapth1646745,ark/67531/metapth1646745,"['[Pavo cristatus in Taipei City, Taiwan]']",['1963'],,,
BRIT-A-AR003-001-06-052,https://texashistory.unt.edu/ark/67531/metapth1646744,ark/67531/metapth1646744,"['[Pavo cristatus in Taipei City, Taiwan]']",['1963'],,,
BRIT-A-AR003-001-06-054,https://texashistory.unt.edu/ark/67531/metapth1646746,ark/67531/metapth1646746,"['[Pavo cristatus in Taipei City, Taiwan]']",['1963'],,,
BRIT-A-AR003-001-06-051,https://texashistory.unt.edu/ark/67531/metapth1646743,ark/67531/metapth1646743,"['[Pelecanus onocrotalus close-up in Taipei City, Taiwan]']",['1963'],,,
BRIT-A-AR003-001-06-056,https://texashistory.unt.edu/ark/67531/metapth1646748,ark/67531/metapth1646748,"['[Cyathodes shrub in Mount Wellington, Australia]', 'Sherwin Carlquist Extended Specimen Network']",['1962-11-29'],"['This image relates to a plant population of Cyathodes, photographed at the same location and date as California Botanic Garden: specimen RSA0113279, https://www.cch2.org/portal/collections/individual/index.php?occid=986192&clid=0']",https://www.cch2.org/portal/collections/individual/index.php?occid=986192&clid=0,population
BRIT-A-AR003-001-06-055,https://texashistory.unt.edu/ark/67531/metapth1646747,ark/67531/metapth1646747,"['[Olearia shrub in Mount Wellington, Australia]', 'Sherwin Carlquist Extended Specimen Network']",['1962-11-29'],"['This image relates to a plant population of Olearia, photographed at the same location and date as California Botanic Garden: specimen RSA0113278, https://cch2.org/portal/collections/individual/index.php?occid=930537&clid=0']",https://cch2.org/portal/collections/individual/index.php?occid=930537&clid=0,population
BRIT-A-AR003-001-06-061,https://texashistory.unt.edu/ark/67531/metapth1646753,ark/67531/metapth1646753,"['[Dracophyllum close-up in Mount Wellington, Tasmania]']",['1962-11-29'],,,
BRIT-A-AR003-001-06-060,https://texashistory.unt.edu/ark/67531/metapth1646752,ark/67531/metapth1646752,"['[Dracophyllum close-up in Mount Wellington, Tasmania]']",['1962-11-29'],,,
BRIT-A-AR003-001-06-058,https://texashistory.unt.edu/ark/67531/metapth1646750,ark/67531/metapth1646750,"['[Landscape of the Organ Pipes cliffs in Mount Wellington, Tasmania]']",['1962-11-29'],,,
BRIT-A-AR003-001-06-059,https://texashistory.unt.edu/ark/67531/metapth1646751,ark/67531/metapth1646751,"['[Landscape of the Organ Pipes cliffs in Mount Wellington, Tasmania]']",['1962-11-29'],,,
BRIT-A-AR003-001-06-057,https://texashistory.unt.edu/ark/67531/metapth1646749,ark/67531/metapth1646749,"['[Landscape of the Organ Pipes cliffs in Mount Wellington, Tasmania]']",['1962-11-29'],,,
BRIT-A-AR003-001-06-062,https://texashistory.unt.edu/ark/67531/metapth1646754,ark/67531/metapth1646754,"['[Hakea sericea in Mount Wellington, Tasmania]']",['1962-11-29'],,,
BRIT-A-AR003-001-06-064,https://texashistory.unt.edu/ark/67531/metapth1646757,ark/67531/metapth1646757,"['[Hakea sericea close-up in Mount Wellington, Tasmania]']",['1962-11-29'],,,
BRIT-A-AR003-001-06-063,https://texashistory.unt.edu/ark/67531/metapth1646756,ark/67531/metapth1646756,"['[Hakea sericea close-up in Mount Wellington, Tasmania]']",['1962-11-29'],,,
BRIT-A-AR003-001-06-069,https://texashistory.unt.edu/ark/67531/metapth1646762,ark/67531/metapth1646762,"['[Eucalyptus trees in Mount Wellington, Tasmania]']",['1962-11-29'],,,
BRIT-A-AR003-001-06-067,https://texashistory.unt.edu/ark/67531/metapth1646760,ark/67531/metapth1646760,"['[Richea drocophylla close-up in Mount Wellington, Tasmania]', 'Sherwin Carlquist Extended Specimen Network']",['1962-11-29'],"['This image relates to a plant population of Richea drocophylla, photographed at the same location and date as California Botanic Garden: specimen RSA0113274, https://www.cch2.org/portal/collections/individual/index.php?occid=987912&clid=0']",https://www.cch2.org/portal/collections/individual/index.php?occid=987912&clid=0,population
BRIT-A-AR003-001-06-066,https://texashistory.unt.edu/ark/67531/metapth1646759,ark/67531/metapth1646759,"['[Richea drocophylla close-up in Mount Wellington, Tasmania]', 'Sherwin Carlquist Extended Specimen Network']",['1962-11-29'],"['This image relates to a plant population of Richea drocophylla, photographed at the same location and date as California Botanic Garden: specimen RSA0113274, https://www.cch2.org/portal/collections/individual/index.php?occid=987912&clid=0']",https://www.cch2.org/portal/collections/individual/index.php?occid=987912&clid=0,population
BRIT-A-AR003-001-06-065,https://texashistory.unt.edu/ark/67531/metapth1646758,ark/67531/metapth1646758,"['[Richea drocophylla close-up in Mount Wellington, Tasmania]', 'Sherwin Carlquist Extended Specimen Network']",['1962-11-29'],"['This image relates to a plant population of Richea drocophylla, photographed at the same location and date as California Botanic Garden specimen RSA0113274, https://cch2.org/portal/collections/individual/index.php?occid=987912&clid=0']",https://cch2.org/portal/collections/individual/index.php?occid=987912&clid=0,population
BRIT-A-AR003-001-06-068,https://texashistory.unt.edu/ark/67531/metapth1646761,ark/67531/metapth1646761,"['[Eucalyptus trees in Mount Wellington, Tasmania]']",['1962-11-29'],,,
BRIT-A-AR003-001-06-071,https://texashistory.unt.edu/ark/67531/metapth1646764,ark/67531/metapth1646764,"['[Bedfordia salicina close-up in Mount Wellington, Tasmania]', 'Sherwin Carlquist Extended Specimen Network']",['1962-11-29'],"['This image is the same individual as California Botanic Garden specimen RSA0113869, https://www.cch2.org/portal/collections/individual/index.php?occid=742716&clid=0']",https://www.cch2.org/portal/collections/individual/index.php?occid=742716&clid=0,specimen
BRIT-A-AR003-001-06-072,https://texashistory.unt.edu/ark/67531/metapth1646765,ark/67531/metapth1646765,"['[Landscape of forested area in Mount Wellington, Australia]']",['1962-11-29'],,,
BRIT-A-AR003-001-06-070,https://texashistory.unt.edu/ark/67531/metapth1646763,ark/67531/metapth1646763,"['[Senecio centropappus close-up in Mount Wellington, Tasmania]', 'Sherwin Carlquist Extended Specimen Network']",['1962-11-29'],"['This image relates to a plant population of Senecio centropappus, photographed at the same location and date as California Botanic Garden: specimen RSA0113868,  https://www.cch2.org/portal/collections/individual/index.php?occid=1163363&clid=0']",https://www.cch2.org/portal/collections/individual/index.php?occid=1163363&clid=0,population
